Wave,SiteID,Date,Weather,Time,Count
2023 W1 spring,ML0001,22/06/2023,Dry,09:45:00,23
2023 W1 spring,ML0001,22/06/2023,Dry,10:00:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,10:15:00,8
2023 W1 spring,ML0001,22/06/2023,Dry,10:30:00,12
2023 W1 spring,ML0001,22/06/2023,Dry,11:00:00,8
2023 W1 spring,ML0001,22/06/2023,Dry,11:15:00,9
2023 W1 spring,ML0001,22/06/2023,Dry,11:30:00,18
2023 W1 spring,ML0001,22/06/2023,Dry,11:45:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,12:00:00,17
2023 W1 spring,ML0001,22/06/2023,Dry,12:15:00,18
2023 W1 spring,ML0001,22/06/2023,Dry,12:30:00,44
2023 W1 spring,ML0001,22/06/2023,Dry,12:45:00,41
2023 W1 spring,ML0001,22/06/2023,Dry,13:00:00,17
2023 W1 spring,ML0001,22/06/2023,Dry,13:15:00,31
2023 W1 spring,ML0001,22/06/2023,Dry,13:30:00,39
2023 W1 spring,ML0001,22/06/2023,Dry,13:45:00,31
2023 W1 spring,ML0001,22/06/2023,Dry,14:00:00,37
2023 W1 spring,ML0001,22/06/2023,Dry,14:15:00,30
2023 W1 spring,ML0001,22/06/2023,Dry,14:30:00,25
2023 W1 spring,ML0001,22/06/2023,Dry,14:45:00,25
2023 W1 spring,ML0001,22/06/2023,Dry,15:00:00,31
2023 W1 spring,ML0001,22/06/2023,Dry,15:15:00,21
2023 W1 spring,ML0001,22/06/2023,Dry,15:30:00,40
2023 W1 spring,ML0001,22/06/2023,Dry,15:45:00,40
2023 W1 spring,ML0001,22/06/2023,Dry,16:00:00,35
2023 W1 spring,ML0001,22/06/2023,Dry,16:15:00,59
2023 W1 spring,ML0001,22/06/2023,Dry,16:30:00,66
2023 W1 spring,ML0001,22/06/2023,Dry,16:45:00,48
2023 W1 spring,ML0001,22/06/2023,Dry,17:00:00,73
2023 W1 spring,ML0001,22/06/2023,Dry,17:15:00,67
2023 W1 spring,ML0001,22/06/2023,Dry,17:30:00,52
2023 W1 spring,ML0001,22/06/2023,Dry,17:45:00,61
2023 W1 spring,ML0001,22/06/2023,Dry,18:00:00,34
2023 W1 spring,ML0001,22/06/2023,Dry,18:15:00,26
2023 W1 spring,ML0001,22/06/2023,Dry,18:30:00,11
2023 W1 spring,ML0001,22/06/2023,Dry,18:45:00,21
2023 W1 spring,ML0001,22/06/2023,Dry,19:00:00,8
2023 W1 spring,ML0001,22/06/2023,Dry,19:15:00,6
2023 W1 spring,ML0001,22/06/2023,Dry,19:30:00,3
2023 W1 spring,ML0001,22/06/2023,Dry,20:00:00,5
2023 W1 spring,ML0001,22/06/2023,Dry,20:15:00,6
2023 W1 spring,ML0001,22/06/2023,Dry,20:45:00,3
2023 W1 spring,ML0001,22/06/2023,Dry,21:15:00,7
2023 W1 spring,ML0001,22/06/2023,Dry,21:30:00,6
2023 W1 spring,ML0001,22/06/2023,Dry,20:45:00,1
2023 W1 spring,ML0001,22/06/2023,Dry,06:45:00,10
2023 W1 spring,ML0001,22/06/2023,Dry,07:00:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,07:30:00,7
2023 W1 spring,ML0001,22/06/2023,Dry,07:45:00,9
2023 W1 spring,ML0001,22/06/2023,Dry,08:00:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,08:15:00,31
2023 W1 spring,ML0001,22/06/2023,Dry,08:30:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,08:45:00,10
2023 W1 spring,ML0001,22/06/2023,Dry,09:00:00,6
2023 W1 spring,ML0001,22/06/2023,Dry,09:15:00,9
2023 W1 spring,ML0001,22/06/2023,Dry,09:30:00,11
2023 W1 spring,ML0001,22/06/2023,Dry,09:45:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,10:00:00,11
2023 W1 spring,ML0001,22/06/2023,Dry,10:15:00,15
2023 W1 spring,ML0001,22/06/2023,Dry,11:00:00,13
2023 W1 spring,ML0001,22/06/2023,Dry,11:15:00,15
2023 W1 spring,ML0001,22/06/2023,Dry,11:30:00,17
2023 W1 spring,ML0001,22/06/2023,Dry,11:45:00,18
2023 W1 spring,ML0001,22/06/2023,Dry,12:15:00,32
2023 W1 spring,ML0001,22/06/2023,Dry,12:30:00,24
2023 W1 spring,ML0001,22/06/2023,Dry,12:45:00,34
2023 W1 spring,ML0001,22/06/2023,Dry,13:00:00,33
2023 W1 spring,ML0001,22/06/2023,Dry,13:15:00,39
2023 W1 spring,ML0001,22/06/2023,Dry,13:30:00,45
2023 W1 spring,ML0001,22/06/2023,Dry,13:45:00,33
2023 W1 spring,ML0001,22/06/2023,Dry,14:00:00,16
2023 W1 spring,ML0001,22/06/2023,Dry,14:45:00,27
2023 W1 spring,ML0001,22/06/2023,Dry,15:00:00,12
2023 W1 spring,ML0001,22/06/2023,Dry,15:15:00,16
2023 W1 spring,ML0001,22/06/2023,Dry,15:30:00,27
2023 W1 spring,ML0001,22/06/2023,Dry,15:45:00,17
2023 W1 spring,ML0001,22/06/2023,Dry,16:00:00,38
2023 W1 spring,ML0001,22/06/2023,Dry,16:15:00,27
2023 W1 spring,ML0001,22/06/2023,Dry,16:30:00,19
2023 W1 spring,ML0001,22/06/2023,Dry,16:45:00,27
2023 W1 spring,ML0001,22/06/2023,Dry,17:00:00,29
2023 W1 spring,ML0001,22/06/2023,Dry,17:15:00,39
2023 W1 spring,ML0001,22/06/2023,Dry,17:30:00,48
2023 W1 spring,ML0001,22/06/2023,Dry,17:45:00,35
2023 W1 spring,ML0001,22/06/2023,Dry,18:00:00,51
2023 W1 spring,ML0001,22/06/2023,Dry,18:15:00,42
2023 W1 spring,ML0001,22/06/2023,Dry,19:00:00,35
2023 W1 spring,ML0001,22/06/2023,Dry,19:15:00,21
2023 W1 spring,ML0001,22/06/2023,Dry,19:30:00,18
2023 W1 spring,ML0001,22/06/2023,Dry,19:45:00,21
2023 W1 spring,ML0001,22/06/2023,Dry,20:00:00,22
2023 W1 spring,ML0001,22/06/2023,Dry,20:15:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,20:30:00,20
2023 W1 spring,ML0001,22/06/2023,Dry,20:45:00,21
2023 W1 spring,ML0001,22/06/2023,Dry,21:00:00,14
2023 W1 spring,ML0001,22/06/2023,Dry,21:15:00,20
2023 W1 spring,ML0001,22/06/2023,Dry,21:30:00,20
2023 W1 spring,ML0001,22/06/2023,Dry,21:45:00,19
2023 W1 spring,ML0002,07/07/2023,Dry,06:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,06:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,06:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,06:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,07:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,07:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,07:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,07:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,08:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,08:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,08:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,08:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,09:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,09:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,09:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,09:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,10:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,10:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,10:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,10:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,11:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,11:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,11:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,11:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,12:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,12:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,12:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,12:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,13:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,13:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,13:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,13:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,14:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,14:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,14:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,14:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,15:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,15:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,15:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,15:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,16:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,16:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,16:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,16:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,17:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,17:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,17:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,17:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,18:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,18:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,18:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,18:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,19:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,19:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,19:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,19:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,20:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,20:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,20:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,20:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,21:00:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,21:15:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,21:30:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,21:45:00,0
2023 W1 spring,ML0002,07/07/2023,Dry,10:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,07:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,08:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,08:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,09:00:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,09:30:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,10:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,10:15:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,10:30:00,4
2023 W1 spring,ML0002,07/07/2023,Dry,10:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,11:00:00,3
2023 W1 spring,ML0002,07/07/2023,Dry,11:30:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,11:45:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,12:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,12:15:00,3
2023 W1 spring,ML0002,07/07/2023,Dry,12:30:00,3
2023 W1 spring,ML0002,07/07/2023,Dry,12:45:00,3
2023 W1 spring,ML0002,07/07/2023,Dry,13:30:00,3
2023 W1 spring,ML0002,07/07/2023,Dry,13:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,14:00:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,14:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,14:30:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,14:45:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,15:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,15:45:00,4
2023 W1 spring,ML0002,07/07/2023,Dry,16:15:00,4
2023 W1 spring,ML0002,07/07/2023,Dry,16:30:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,16:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,17:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,18:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,18:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,19:45:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,06:00:00,5
2023 W1 spring,ML0002,07/07/2023,Dry,06:15:00,11
2023 W1 spring,ML0002,07/07/2023,Dry,06:30:00,19
2023 W1 spring,ML0002,07/07/2023,Dry,06:45:00,24
2023 W1 spring,ML0002,07/07/2023,Dry,07:00:00,18
2023 W1 spring,ML0002,07/07/2023,Dry,07:15:00,35
2023 W1 spring,ML0002,07/07/2023,Dry,07:30:00,40
2023 W1 spring,ML0002,07/07/2023,Dry,07:45:00,37
2023 W1 spring,ML0002,07/07/2023,Dry,08:00:00,40
2023 W1 spring,ML0002,07/07/2023,Dry,08:15:00,41
2023 W1 spring,ML0002,07/07/2023,Dry,08:30:00,63
2023 W1 spring,ML0002,07/07/2023,Dry,08:45:00,81
2023 W1 spring,ML0002,07/07/2023,Dry,09:00:00,66
2023 W1 spring,ML0002,07/07/2023,Dry,09:15:00,60
2023 W1 spring,ML0002,07/07/2023,Dry,09:30:00,43
2023 W1 spring,ML0002,07/07/2023,Dry,09:45:00,47
2023 W1 spring,ML0002,07/07/2023,Dry,10:00:00,36
2023 W1 spring,ML0002,07/07/2023,Dry,10:15:00,32
2023 W1 spring,ML0002,07/07/2023,Dry,10:30:00,30
2023 W1 spring,ML0002,07/07/2023,Dry,10:45:00,20
2023 W1 spring,ML0002,07/07/2023,Dry,11:00:00,28
2023 W1 spring,ML0002,07/07/2023,Dry,11:15:00,29
2023 W1 spring,ML0002,07/07/2023,Dry,11:30:00,36
2023 W1 spring,ML0002,07/07/2023,Dry,11:45:00,53
2023 W1 spring,ML0002,07/07/2023,Dry,12:00:00,41
2023 W1 spring,ML0002,07/07/2023,Dry,12:15:00,50
2023 W1 spring,ML0002,07/07/2023,Dry,12:30:00,46
2023 W1 spring,ML0002,07/07/2023,Dry,12:45:00,62
2023 W1 spring,ML0002,07/07/2023,Dry,13:00:00,46
2023 W1 spring,ML0002,07/07/2023,Dry,13:15:00,48
2023 W1 spring,ML0002,07/07/2023,Dry,13:30:00,56
2023 W1 spring,ML0002,07/07/2023,Dry,13:45:00,47
2023 W1 spring,ML0002,07/07/2023,Dry,14:00:00,46
2023 W1 spring,ML0002,07/07/2023,Dry,14:15:00,30
2023 W1 spring,ML0002,07/07/2023,Dry,14:30:00,52
2023 W1 spring,ML0002,07/07/2023,Dry,14:45:00,36
2023 W1 spring,ML0002,07/07/2023,Dry,15:00:00,58
2023 W1 spring,ML0002,07/07/2023,Dry,15:15:00,55
2023 W1 spring,ML0002,07/07/2023,Dry,15:30:00,45
2023 W1 spring,ML0002,07/07/2023,Dry,15:45:00,61
2023 W1 spring,ML0002,07/07/2023,Dry,16:00:00,63
2023 W1 spring,ML0002,07/07/2023,Dry,16:15:00,76
2023 W1 spring,ML0002,07/07/2023,Dry,16:30:00,83
2023 W1 spring,ML0002,07/07/2023,Dry,16:45:00,90
2023 W1 spring,ML0002,07/07/2023,Dry,17:00:00,94
2023 W1 spring,ML0002,07/07/2023,Dry,17:15:00,134
2023 W1 spring,ML0002,07/07/2023,Dry,17:30:00,125
2023 W1 spring,ML0002,07/07/2023,Dry,17:45:00,135
2023 W1 spring,ML0002,07/07/2023,Dry,18:00:00,108
2023 W1 spring,ML0002,07/07/2023,Dry,18:15:00,192
2023 W1 spring,ML0002,07/07/2023,Dry,18:30:00,105
2023 W1 spring,ML0002,07/07/2023,Dry,18:45:00,110
2023 W1 spring,ML0002,07/07/2023,Dry,19:00:00,80
2023 W1 spring,ML0002,07/07/2023,Dry,19:15:00,88
2023 W1 spring,ML0002,07/07/2023,Dry,19:30:00,69
2023 W1 spring,ML0002,07/07/2023,Dry,19:45:00,78
2023 W1 spring,ML0002,07/07/2023,Dry,20:00:00,56
2023 W1 spring,ML0002,07/07/2023,Dry,20:15:00,50
2023 W1 spring,ML0002,07/07/2023,Dry,20:30:00,45
2023 W1 spring,ML0002,07/07/2023,Dry,20:45:00,44
2023 W1 spring,ML0002,07/07/2023,Dry,21:00:00,43
2023 W1 spring,ML0002,07/07/2023,Dry,21:15:00,35
2023 W1 spring,ML0002,07/07/2023,Dry,21:30:00,32
2023 W1 spring,ML0002,07/07/2023,Dry,21:45:00,49
2023 W1 spring,ML0002,07/07/2023,Dry,06:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,06:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,07:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,07:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,07:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,08:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,09:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,09:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,09:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,11:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,13:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,13:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,13:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,14:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,14:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,15:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,17:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,18:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,19:00:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,19:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,20:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,21:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,10:00:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,17:30:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,20:30:00,73
2023 W1 spring,ML0002,07/07/2023,Dry,06:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,12:45:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,15:15:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,16:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,16:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,18:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,19:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,19:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,19:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,20:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,06:00:00,15
2023 W1 spring,ML0002,07/07/2023,Dry,06:15:00,20
2023 W1 spring,ML0002,07/07/2023,Dry,06:30:00,51
2023 W1 spring,ML0002,07/07/2023,Dry,06:45:00,69
2023 W1 spring,ML0002,07/07/2023,Dry,07:00:00,81
2023 W1 spring,ML0002,07/07/2023,Dry,07:15:00,105
2023 W1 spring,ML0002,07/07/2023,Dry,07:30:00,99
2023 W1 spring,ML0002,07/07/2023,Dry,07:45:00,109
2023 W1 spring,ML0002,07/07/2023,Dry,08:00:00,102
2023 W1 spring,ML0002,07/07/2023,Dry,08:15:00,139
2023 W1 spring,ML0002,07/07/2023,Dry,08:30:00,169
2023 W1 spring,ML0002,07/07/2023,Dry,08:45:00,164
2023 W1 spring,ML0002,07/07/2023,Dry,09:00:00,123
2023 W1 spring,ML0002,07/07/2023,Dry,09:15:00,110
2023 W1 spring,ML0002,07/07/2023,Dry,09:30:00,127
2023 W1 spring,ML0002,07/07/2023,Dry,09:45:00,123
2023 W1 spring,ML0002,07/07/2023,Dry,10:00:00,92
2023 W1 spring,ML0002,07/07/2023,Dry,10:15:00,75
2023 W1 spring,ML0002,07/07/2023,Dry,10:30:00,106
2023 W1 spring,ML0002,07/07/2023,Dry,10:45:00,101
2023 W1 spring,ML0002,07/07/2023,Dry,11:00:00,98
2023 W1 spring,ML0002,07/07/2023,Dry,11:15:00,105
2023 W1 spring,ML0002,07/07/2023,Dry,11:30:00,88
2023 W1 spring,ML0002,07/07/2023,Dry,11:45:00,136
2023 W1 spring,ML0002,07/07/2023,Dry,12:00:00,129
2023 W1 spring,ML0002,07/07/2023,Dry,12:15:00,122
2023 W1 spring,ML0002,07/07/2023,Dry,12:30:00,124
2023 W1 spring,ML0002,07/07/2023,Dry,12:45:00,131
2023 W1 spring,ML0002,07/07/2023,Dry,13:00:00,158
2023 W1 spring,ML0002,07/07/2023,Dry,13:15:00,127
2023 W1 spring,ML0002,07/07/2023,Dry,13:30:00,167
2023 W1 spring,ML0002,07/07/2023,Dry,13:45:00,210
2023 W1 spring,ML0002,07/07/2023,Dry,14:00:00,126
2023 W1 spring,ML0002,07/07/2023,Dry,14:15:00,145
2023 W1 spring,ML0002,07/07/2023,Dry,14:30:00,141
2023 W1 spring,ML0002,07/07/2023,Dry,14:45:00,152
2023 W1 spring,ML0002,07/07/2023,Dry,15:00:00,117
2023 W1 spring,ML0002,07/07/2023,Dry,15:15:00,138
2023 W1 spring,ML0002,07/07/2023,Dry,15:30:00,144
2023 W1 spring,ML0002,07/07/2023,Dry,15:45:00,120
2023 W1 spring,ML0002,07/07/2023,Dry,16:00:00,195
2023 W1 spring,ML0002,07/07/2023,Dry,16:15:00,179
2023 W1 spring,ML0002,07/07/2023,Dry,16:30:00,159
2023 W1 spring,ML0002,07/07/2023,Dry,16:45:00,181
2023 W1 spring,ML0002,07/07/2023,Dry,17:00:00,176
2023 W1 spring,ML0002,07/07/2023,Dry,17:15:00,231
2023 W1 spring,ML0002,07/07/2023,Dry,17:30:00,242
2023 W1 spring,ML0002,07/07/2023,Dry,17:45:00,217
2023 W1 spring,ML0002,07/07/2023,Dry,18:00:00,232
2023 W1 spring,ML0002,07/07/2023,Dry,18:15:00,223
2023 W1 spring,ML0002,07/07/2023,Dry,18:30:00,230
2023 W1 spring,ML0002,07/07/2023,Dry,18:45:00,241
2023 W1 spring,ML0002,07/07/2023,Dry,19:00:00,198
2023 W1 spring,ML0002,07/07/2023,Dry,19:15:00,205
2023 W1 spring,ML0002,07/07/2023,Dry,19:30:00,208
2023 W1 spring,ML0002,07/07/2023,Dry,19:45:00,185
2023 W1 spring,ML0002,07/07/2023,Dry,20:00:00,153
2023 W1 spring,ML0002,07/07/2023,Dry,20:15:00,167
2023 W1 spring,ML0002,07/07/2023,Dry,20:30:00,125
2023 W1 spring,ML0002,07/07/2023,Dry,20:45:00,154
2023 W1 spring,ML0002,07/07/2023,Dry,21:00:00,92
2023 W1 spring,ML0002,07/07/2023,Dry,21:15:00,140
2023 W1 spring,ML0002,07/07/2023,Dry,21:30:00,162
2023 W1 spring,ML0002,07/07/2023,Dry,21:45:00,92
2023 W1 spring,ML0002,07/07/2023,Dry,07:45:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,10:15:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,14:45:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,16:30:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,17:00:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,17:45:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,18:30:00,2
2023 W1 spring,ML0002,07/07/2023,Dry,20:00:00,3
2023 W1 spring,ML0002,07/07/2023,Dry,21:00:00,1
2023 W1 spring,ML0002,07/07/2023,Dry,06:00:00,10
2023 W1 spring,ML0002,07/07/2023,Dry,06:15:00,19
2023 W1 spring,ML0002,07/07/2023,Dry,06:30:00,20
2023 W1 spring,ML0002,07/07/2023,Dry,06:45:00,53
2023 W1 spring,ML0002,07/07/2023,Dry,07:00:00,60
2023 W1 spring,ML0002,07/07/2023,Dry,07:15:00,100
2023 W1 spring,ML0002,07/07/2023,Dry,07:30:00,102
2023 W1 spring,ML0002,07/07/2023,Dry,07:45:00,108
2023 W1 spring,ML0002,07/07/2023,Dry,08:00:00,79
2023 W1 spring,ML0002,07/07/2023,Dry,08:15:00,103
2023 W1 spring,ML0002,07/07/2023,Dry,08:30:00,83
2023 W1 spring,ML0002,07/07/2023,Dry,08:45:00,127
2023 W1 spring,ML0002,07/07/2023,Dry,09:00:00,120
2023 W1 spring,ML0002,07/07/2023,Dry,09:15:00,106
2023 W1 spring,ML0002,07/07/2023,Dry,09:30:00,83
2023 W1 spring,ML0002,07/07/2023,Dry,09:45:00,105
2023 W1 spring,ML0002,07/07/2023,Dry,10:00:00,86
2023 W1 spring,ML0002,07/07/2023,Dry,10:15:00,69
2023 W1 spring,ML0002,07/07/2023,Dry,10:30:00,70
2023 W1 spring,ML0002,07/07/2023,Dry,10:45:00,45
2023 W1 spring,ML0002,07/07/2023,Dry,11:00:00,64
2023 W1 spring,ML0002,07/07/2023,Dry,11:15:00,77
2023 W1 spring,ML0002,07/07/2023,Dry,11:30:00,68
2023 W1 spring,ML0002,07/07/2023,Dry,11:45:00,92
2023 W1 spring,ML0002,07/07/2023,Dry,12:00:00,103
2023 W1 spring,ML0002,07/07/2023,Dry,12:15:00,110
2023 W1 spring,ML0002,07/07/2023,Dry,12:30:00,130
2023 W1 spring,ML0002,07/07/2023,Dry,12:45:00,136
2023 W1 spring,ML0002,07/07/2023,Dry,13:00:00,137
2023 W1 spring,ML0002,07/07/2023,Dry,13:15:00,139
2023 W1 spring,ML0002,07/07/2023,Dry,13:30:00,114
2023 W1 spring,ML0002,07/07/2023,Dry,13:45:00,112
2023 W1 spring,ML0002,07/07/2023,Dry,14:00:00,86
2023 W1 spring,ML0002,07/07/2023,Dry,14:15:00,61
2023 W1 spring,ML0002,07/07/2023,Dry,14:30:00,60
2023 W1 spring,ML0002,07/07/2023,Dry,14:45:00,56
2023 W1 spring,ML0002,07/07/2023,Dry,15:00:00,94
2023 W1 spring,ML0002,07/07/2023,Dry,15:15:00,59
2023 W1 spring,ML0002,07/07/2023,Dry,15:30:00,82
2023 W1 spring,ML0002,07/07/2023,Dry,15:45:00,67
2023 W1 spring,ML0002,07/07/2023,Dry,16:00:00,110
2023 W1 spring,ML0002,07/07/2023,Dry,16:15:00,67
2023 W1 spring,ML0002,07/07/2023,Dry,16:30:00,77
2023 W1 spring,ML0002,07/07/2023,Dry,16:45:00,114
2023 W1 spring,ML0002,07/07/2023,Dry,17:00:00,123
2023 W1 spring,ML0002,07/07/2023,Dry,17:15:00,154
2023 W1 spring,ML0002,07/07/2023,Dry,17:30:00,179
2023 W1 spring,ML0002,07/07/2023,Dry,17:45:00,243
2023 W1 spring,ML0002,07/07/2023,Dry,18:00:00,158
2023 W1 spring,ML0002,07/07/2023,Dry,18:15:00,165
2023 W1 spring,ML0002,07/07/2023,Dry,18:30:00,111
2023 W1 spring,ML0002,07/07/2023,Dry,18:45:00,92
2023 W1 spring,ML0002,07/07/2023,Dry,19:00:00,120
2023 W1 spring,ML0002,07/07/2023,Dry,19:15:00,101
2023 W1 spring,ML0002,07/07/2023,Dry,19:30:00,141
2023 W1 spring,ML0002,07/07/2023,Dry,19:45:00,97
2023 W1 spring,ML0002,07/07/2023,Dry,20:00:00,81
